label,split_text
0,今天晚上处理
0,明天一定还
0,星期一上午8点之前肯定处理最迟不超过8点半
0,明天我会还的
0,15号发工资处理
0,15号就能还款
0,明天还
0,明天还
0,可以，下午就能还
0,明天发工资处理
0,明天还
0,明天上午还进去
0,明天我打你电话
0,15号就能还款
0,后天还
0,5号发工资
0,2小时之内
0,明天还进去
0,后天三天之前一定还
0,我这边下午三点之前保证还，我发誓。
0,明天10吧
0,15号就能还款
0,明天处理
0,今天下午钱到一定还
0,明天上午去银行还
0,我这边下午四点之前保证还，我发誓。
0,可以的。我明天处理
0,明天处理
0,明天就可以
0,明天可以还是啊吧
0,15号就能还款
0,明天
0,明天
0,我明天就处理掉
0,明天上午11点前
0,我母亲今天钱给我
0,我这边下午五点之前保证还，我发誓。
0,我明天处理
0,后天就可以
0,明天还
0,后天
0,后天
0,没问题。下午三点就处理掉
0,明天还
0,明天下午5点前
0,我朋友明天钱给我
0,我这边下午六点之前保证还，我发誓。
0,后天还
0,2小时之内处理
0,我这边下午七点之前保证还，我发誓。
0,明天去处理
0,下午还
0,明天还
0,后天联系我
0,大后天还
0,后天就还，你急啥
0,15号前
0,下午就去
0,可以一个小时以后就处理
0,我这边下午八点之前保证还，我发誓。
0,半小时就还
0,大大后天还
0,22号
0,周末
0,明天上午
0,明天就去
0,下午
0,25号处理
0,我爸妈明天下午帮我还
0,我这边下午九点之前保证还，我发誓。
0,30号
0,星期一
0,今天下午
0,后天就去
0,明天再谈
0,明天处理
0,明天哦
0,我这边下午十点之前保证还，我发誓。
0,今天肯定换换
0,13号
0,晚上就去
1,不好意思，这个欠款。我今天处理不了
1,1号不能还
1,2号不能还
1,今天还不了
1,3号不能还
1,后天可能不行
1,4号不能还
1,明天再说
1,2小时之内不行
1,5号不能还
1,明天处理不了
1,我明天处理
1,6号不能还
1,后天也不行
1,今天下午不行
1,7号不能还
1,那天处理不了，在等今天把
1,8号不能还
1,明天处理
1,大大后天还
1,28号才能发工资
1,三天不行，我25号才发工资
1,明天没钱
1,9号不能还
1,后天处理
1,明天看看有没有钱
1,下午3点不行
1,今天还不了
1,10号不能还
1,大后天处理
1,上午9点不行
1,老板拖欠N个月工资，后天就发了，肯定还！
