label,split_text
0,可以
1,这几乎不可能
2,不好意思我没听清
0,行
0,好的
0,没问题
0,那就这样吧
0,好我会在这之前还款的
0,没问题我会按时还的
0,这个时间很合适
0,好的谢谢提醒
0,嗯嗯好的
0,我会按时还钱的
1,不可以
1,有点困难
1,时间太短了我钱不够
1,这时间太紧了
1,我真的没办法一下拿出这么多钱
1,这么短时间我去哪找这么多钱啊
1,你这简直是在为难我
1,时间这么短那你可以再减免一些吗
1,不行不行
1,真的不行
1,真的拿不出来
1,时间可以再长一点吗
1,我一次性拿不出这么多钱
1,再宽限点时间吧
1,这么短的时间你在和我开玩笑吧
1,可以再推迟几天吗
1,不可能
1,时间太短了这不可能
1,你不是认真的吧
1,可以再宽限几天吗
1,你认真的吗这么短的时间
2,信号不好
2,你说什么
2,不好意思你再说一次
2,噪音太大了
2,你再说一次
2,信号不好我听不清
2,不知道你在说什么
2,你声音挺好听的
0,可以
0,行啊
0,可以
0,可以
0,今天晚上处理
0,可以的
0,可以啊
0,可以
0,可以
0,可以
0,十五号发工资还
0,可以
0,可以
0,没得问题。
0,可以
0,明天一定还
0,马上就还
0,没问题的
0,好
0,好的
0,可以
0,好的
0,星期一上午8点之前肯定处理最迟不超过8点半
0,可以相信
0,三天后还
0,可以
0,马上处理
0,可以
0,好的
0,一星期之内处理
0,可以
0,好的
0,，。
0,可以的，这个欠款，待会就处理
0,可以
0,行
0,可以
0,可以，没问题
0,马上就还
0,可以
0,十五号联系我
0,到时候联系你
0,明天我会还的
0,15号发工资处理
0,可以在**时间内
0,可以2天时间啊，绝对没有问题
0,没问题
0,15号就能还款
0,明天还
0,可以的
0,2天
0,明天还
0,不认识
0,可以
0,忘记还款
0,可以
0,可以
0,可以
0,可以
0,绝对没问题；马上处理
0,马上还
0,可以
0,肯定行
0,可以
0,好的
0,可以
0,可以
0,可以
0,可以
0,好的，
0,可以
0,哦知道了
0,可以
0,我说了十号你别打电话了！
0,好的
0,好的
0,可以
0,我还有三天发工资马上还
0,行
0,可以在规定时间内呀
0,好
0,肯定处理
0,可以，下午就能还
0,可以
0,没问题
0,可以
0,没问题
0,三天内
0,明天发工资处理
0,明天还
0,肯定到账
0,保证处理
0,说到做到
0,到时间我一定还上
0,月底发工资还
0,好的
0,一定能
0,你放心啥。
0,能
0,给我半个月时间
0,明天上午还进去
0,可以在xx天内还
0,没问题
0,没有问题
0,好的
0,马上还
0,行，我现在上APP等我几分钟
0,不可以
0,好的
0,你放心
0,没有问题
0,时间
0,恩
0,三天之内处理
0,现在没钱
0,行
0,。
0,现在在路上，马上处理
0,不差钱
0,提前联系我
0,没问题
0,可以
0,马上就还
0,没问题
0,明天我打你电话
0,钱到位了联系你
0,绝对没问题
0,马上处理
0,绝对没问题
0,肯定行，马上还
0,现在就可以
0,15号就能还款
0,后天还
0,马上就处理
0,5号发工资
0,去银行路上
0,不认识
0,没问题
0,马上处理
0,2小时之内
0,能
0,三天内呀
0,这个时间内，绝对没问题
0,绝对没问题；马上处理
0,没问题
0,行
0,马上还
0,肯定行
0,三天后
0,保证还上
0,没问题
0,不行
0,明天还进去
0,嗯，我知道了。
0,没有问题
0,马上还
0,没问题
0,我发誓...绝对还！
0,可以
0,可以
0,肯定没问题
0,我让别人给你打过去
0,可以
0,绝对没问题
0,我考虑下
0,到时候马上还
0,我这个月就能处理
0,好的
0,肯定行
0,肯定可以
0,行
0,没问题
0,现在去存钱
0,马上处理
0,绝对没问题
0,放心肯定还上
0,现在有钱没问题
0,我现在就去还
0,我现在app上就还
0,到时联系
0,没问题
0,说到做到。
0,不用到那天我就联系你还款
0,后天三天之前一定还
0,钱3点到账，到账马上还
0,肯定行，我马上就还
0,要的
0,肯定可以
0,到时候通知你
0,没问题
0,我这边下午三点之前保证还，我发誓。
0,听不见
0,知道了
0,我xx天内肯定还进去
0,现在转过去
0,我听不清
0,可以
0,下月处理
0,刚买的号码
0,一定
0,？
0,我的欠款。我很急，待会就处理
0,现在就换
0,没问题
0,肯定行，马上就还
0,没问题
0,马上就还
0,一定
0,加我微信
0,马上还
0,放心吧我筹好了
0,明天10吧
0,肯定行
0,说还就还
0,等一下就还
0,15号就能还款
0,发了工资还
0,我在银行了
0,10打工资
0,马上
0,不认识
0,马上就还
0,明天处理
0,没问题
0,好的
0,没问题
0,肯定行
0,绝对没问题；马上处理
0,保证会处理
0,好的
0,可以
0,马上就处理
0,知道了
0,尽量吧
0,尽量
0,我去想想
0,可以，马上就还
0,我每次都是按时还款的。
0,马上就还
0,你扣吧
0,马上
0,五点之前绝对能还上！
0,没问题
0,没问题
0,我马上就去
0,我在日本，这两天回去就还
0,没问题
0,肯定行
0,再筹钱了
0,绝对没问题
0,这个星期天就能处理
0,到时候联系一定还
0,绝对可以
0,没问题
0,我一定还
0,放心
0,在拍队
0,好的
0,我保证可以还进去
0,发誓，如果处理不了
0,发工资就处理
0,我想办法
0,钱在卡里你们扣吧
0,想想办法
0,钱到账就能处理
0,说了就一定做到。
0,没问题
0,今天下午钱到一定还
0,明天上午去银行还
0,绝对没问题
0,可以
0,可以
0,等会就去处理
0,没问题
0,我这边下午四点之前保证还，我发誓。
0,出去了
0,没问题
0,你把账号发给我
0,我现在去银行了
0,肯定行
0,没问题
0,两月之内处理
0,你猜我是不是
0,马上
0,，
0,可以的。我明天处理
0,明天处理
0,知道了
0,我现在去银行
0,绝对没问题
0,马上就还
0,好的
0,我在等工程款
0,明天就可以
0,就对没问题
0,去借钱
0,马上还
0,明天可以还是啊吧
0,ok
0,15号就能还款
0,这周还
0,下班就处理
0,过2天就还
0,明天
0,不认识
0,肯定行
0,这礼拜处理
0,行
0,一定还
0,马上还
0,马上就还
0,绝对没问题；马上处理
0,放心，我会还的
0,没问题
0,明天
0,保证没问题
0,没问题
0,放心，一定处理
0,钱没到
0,行的
0,没问题的
0,马上就还。
0,到期就还
0,现在就还
0,肯定还
0,好的，我知道了！
0,肯定没问题
0,肯定没问题
0,钱到位，马上还
0,等等，我下班去存
0,确定行的
0,马上就还
0,再等两天
0,到时候发工资就处理
0,我明天就处理掉
0,没问题
0,一个星期之内
0,好的
0,我现在就还
0,马上处理
0,在领工资
0,没问题
0,可以，到时候你联系我
0,到时候你直接在卡上扣款就行了
0,马上处理
0,我不会让你工作不好做
0,明天上午11点前
0,保证
0,你放心
0,放宽心，没问题的。
0,行
0,我母亲今天钱给我
0,我马上用手机银行转账
0,可以的，绝对没问题
0,哈哈
0,这个时间内，肯定还完
0,等会就去处理
0,没问题
0,我这边下午五点之前保证还，我发誓。
0,滚
0,马上就还了
0,我等会去银行存钱
0,我在排队
0,马上换
0,肯定可以的
0,下月处理
0,我明天处理
0,立即
0,有
0,你放心吧。我现在在路上
0,去存钱
0,会还
0,我马上转
0,马上就还
0,马上就还
0,马上还
0,我在等结账
0,后天就可以
0,马上换那个就还
0,立刻
0,明天还
0,是的吧
0,马上就还
0,月底肯定会还
0,月底还
0,把对公账户给我
0,没问题
0,后天
0,不认识
0,ok
0,一个礼拜内
0,马上就还
0,待还就去
0,处理好联系你
0,好的，我马上处理
0,绝对没问题；马上处理
0,钱借到了就还
0,马上就还
0,后天
0,绝对没问题
0,马上就还了
0,没问题
0,知道了
0,会还的，别催
0,好的好的
0,肯定可以还上。
0,前一天就处理
0,马上存钱
0,三天还
0,钱马上到账了，你急什么！
0,绝对没问题
0,现在就可以
0,已经在操作了
0,行呢，我朋友说今晚借给我滴
0,好的
0,说到做到
0,马上就还了
0,到时候一定处理
0,没问题。下午三点就处理掉
0,肯定还
0,明天还
0,行
0,马上处理
0,我通过APP处理
0,在要钱
0,我保证
0,到时候我联系你扣款
0,我筹到钱马上联系你
0,我保证
0,谢谢你
0,明天下午5点前
0,确认金额
0,到时候你联系我就行
0,晓得，晓得。
0,我马上就去借钱，借到立马还
0,我朋友明天钱给我
0,3天之内一定处理
0,可以，肯定没问题
0,哈哈哈
0,这个时间内，肯定还
0,等会就去处理
0,没问题
0,我这边下午六点之前保证还，我发誓。
0,再见
0,等一下
0,在路上了
0,账号发给我
0,我听不清
0,十天之内肯定处理
0,下月处理
0,信号不好，没听清
0,现在存钱
0,有
0,马上就能处理好。你等我消息
0,去凑钱
0,懂了
0,可以
0,肯定行
0,马上就还
0,立刻处理了
0,等我这批货卖出去的
0,要等两天
0,我发工资了
0,看下APP处理
0,后天还
0,好的可以了吧
0,好的
0,月底肯定会还
0,肯定还
0,已经处理
0,走开马上
0,月底
0,不认识
0,等下就还
0,这几天就行
0,好的
0,马上就去
0,好的好的
0,行，我知道了，你等我联系你
0,绝对没问题；马上处理
0,好的
0,现在就还
0,十天内
0,好的
0,等一下
0,时间够了
0,嗯
0,金额高了
0,行啊，我肯定还进去的
0,钱已经在卡里了。
0,必须的
0,现在存钱
0,一定还
0,我去银行存钱了，还有十分钟！
0,马上就还
0,我现在就去处理
0,说了还就会还
0,你跟某某某联系，我跟他说好了
0,一定
0,你放心
0,急什么
0,工程款下来就处理
0,可以，我在两天以内处理
0,到时候借也还上
0,一个月之内
0,最近有钱
0,要得
0,我放银行卡里你们扣
0,再等父母打钱
0,等会就让家人帮我还
0,一定处理好
0,到时候你提前给我打电话说一声
0,欠钱一定要还的
0,你把信息发我手机上
0,等借朋友的钱到账了
0,确认时间
0,我还上联系你'
0,一定的。
0,好的
0,可以
0,2小时之内处理
0,可以，绝对没问题
0,爽
0,这个时间内，肯定可以
0,等会就去处理
0,没问题
0,我这边下午七点之前保证还，我发誓。
0,听不懂
0,等一下去银行
0,到银行了
0,明天去处理
0,马上换
0,肯定会的，放心
0,下月处理
0,不认识
0,转账可以吧
0,不说话
0,你等下
0,下午还
0,我自己处理
0,没问题
0,太好了
0,马上就还
0,明天还
0,后天联系我
0,钱马上到位
0,我有钱了
0,去到银行存钱
0,大后天还
0,后天就还，你急啥
0,可以
0,月底肯定会还
0,没有问题的
0,让朋友处理
0,半夜还
0,月中
0,不认识
0,再等我一分钟
0,15号前
0,一定还
0,下午就去
0,OK
0,这个没问题
0,绝对没问题；马上处理
0,OK
0,知道了
0,月底
0,恩
0,现在在弄
0,要不了那么长时间
0,好的
0,还要再等等
0,你放心，我准时还进去
0,两天时间可以还。
0,知道了
0,自己在app还
0,我去银行存钱
0,马上还，五分钟！
0,嗯嗯·
0,嗯
0,你急什么，已经在还了
0,你帮我减免弄好了我马上还进去
0,马上
0,肯定没问题
0,晚点就处理
0,放心吧，不会跑了的
0,可以一个小时以后就处理
0,问家里人要把钱还上
0,马上就还
0,马上就去
0,我正准备去还呢
0,钱马上存
0,在银行排队
0,好好
0,到时候我肯定还进去
0,不可以，我到**时间才能有钱
0,没问题的
0,我去核实
0,好的么问题
0,确认还款方式
0,肯定能处理掉
0,会得，会得。
0,你等着看好了
0,马上就还
0,今晚10点之前
0,可以，肯定办到
0,小事
0,这个时间内，肯定可以还完
0,等会就去处理
0,没问题
0,我这边下午八点之前保证还，我发誓。
0,听不懂
0,处理好这边给你说
0,在排队
0,马上去银行
0,马上换
0,必须的
0,下月处理
0,我在上班
0,没问题
0,不说话
0,马上处理好
0,过两天自己处理
0,到时间候联系你
0,肯定行，马上就还
0,我钱够
0,马上就还
0,半小时就还
0,月底联系我
0,正在银行
0,我现在就去处理
0,这两天一定处理
0,大大后天还
0,月底处理
0,随时都可以
0,月底肯定会还
0,马上就还
0,好的
0,22号
0,周末
0,不认识
0,肯定能处理
0,月底前
0,明天上午
0,明天就去
0,现在就可以
0,相信我，一定办好
0,绝对没问题；马上处理
0,行
0,ok
0,有时间
0,知道
0,转好了
0,还不上你看着办
0,马上
0,时间紧，不还
0,可以，你到时候直接查账单
0,可以。
0,在去银行
0,钱在卡里
0,15分钟到账
0,我已经在操作还款了！
0,不好意思现在就处理
0,不好意思现在处理
0,你等等
0,我现在通过微信还
0,下午
0,是的
0,稍后就还
0,到时候联系你
0,我现在在银行，马上就处理
0,问朋友借把钱还了
0,三天内哈
0,一会去办理
0,我一定在这之前还上
0,肯定处理好
0,25号处理
0,嗯嗯
0,我这就还进去
0,不用，你在**天和我联系就可以了
0,绝对没问题
0,我会尽快处理
0,知道了到时候肯定还
0,确认联系方式
0,马上就还
0,可以，可以。
0,说还就还
0,绝对没问题
0,我爸妈明天下午帮我还
0,肯定可以的，马上就还
0,一会
0,这个时间内，没有问题
0,等会就去处理
0,没问题
0,我这边下午九点之前保证还，我发誓。
0,我没空
0,现在在转
0,正在转
0,转好了
0,马上换
0,到时间肯定还
0,下月处理
0,有什么事
0,具体还多少
0,不说话
0,待会发截图给你
0,怎么还呀
0,OK
0,我现在去银行
0,立马就好
0,马上就还
0,等等加还
0,别打我电话，我有钱联系我
0,钱转了还没有到账
0,肯定的
0,跟我朋友要钱了
0,四天内还
0,一个星期处理
0,恩
0,月底肯定会还
0,过几天还
0,家人处理
0,30号
0,星期一
0,不认识
0,相信我
0,年底之前
0,今天下午
0,后天就去
0,立刻
0,好的，没问题
0,绝对没问题；马上处理
0,好吧
0,还了
0,没问题
0,明白
0,处理好发凭条
0,尽我最大努力
0,行
0,明天再谈
0,我说话算话，肯定还
0,没问题。
0,在借钱
0,下班就还
0,在银行路上
0,等等，我在和朋友要钱！
0,行
0,行
0,五分钟，已经到银行了
0,我已经微信提现了，到账你们可以扣
0,现在处理
0,确定
0,处理好联系你
0,提前一天联系我，我做准备
0,我现在就用手机银行转账
0,我一定凑齐
0,跟着就还
0,等回去
0,放心，绝对没问题
0,好的
0,明天处理
0,一定还
0,我一定按时还进去
0,你记一下这个电话，如果联系不到我，找他也可以
0,肯定行
0,没问题
0,行没问题
0,确认负责人
0,已经提现了，马上处理
0,行，行，行。
0,你放心吧
0,三天之内肯定还
0,最迟3天后
0,可以哈
0,明天哦
0,这个时间内，肯定没有问题
0,等会就去处理
0,没问题
0,我这边下午十点之前保证还，我发誓。
0,可以
0,转好了
0,转好了
0,等一下处理
0,马上换
0,一定可以
0,下月处理
0,只愿还本金
0,卡号先发给你
0,不说话
0,马上就处理好。待会联系。
0,到时间就还了
0,是的
0,我马上转
0,五分钟
0,马上就还
0,绝对没问题
0,知道了
0,你放心
0,现在我就去银行
0,马上还
0,五天内还
0,发工资处理
0,肯定可以
0,月底肯定会还
0,今天肯定换换
0,同事处理
0,2月28还
0,13号
0,不认识
0,必须行
0,分期还
0,三天之内
0,晚上就去
0,随时随地
0,肯定办好的，放心
0,绝对没问题；马上处理
0,可以的
0,ojbk
0,知道
0,懂了
0,等下去银行
0,没事，你放心吧
0,肯定
0,等下说
0,必须的，你放心吧
0,我已经还了。
0,工资马上到账
0,等会就存
0,你急什么
0,给我一个月，发了工资就还，我...发工资！
0,肯定的
0,肯定的
0,钱已经要来了
0,我已经让财务打给我了，还没到呢
0,10分钟内发截图给你
0,我说还就一定还
0,是直接还到银行卡吗
0,资金一到位就处理
0,我下班就处理
0,你放心说还就还
1,三天内可能不得行
1,时间太紧
1,我正在想办法
1,估计不行
1,没有钱
1,在拖拖吧
1,这么短时间不行啊
1,这段时间可能不行
1,好像不行
1,我尽量去凑
1,不行要到月底
1,不能
1,不一定
1,再多几天啥。
1,不行啊，时间太短了
1,我现在没那么多钱。
1,我现在钱不够
1,有点困难，我下个月才发工资
1,还不起
1,这个时间内，有问题
1,现在没有钱，等发工资再说
1,这样啊这时间不够啊
1,能不能再缓一天
1,给其施压
1,三天还不了
