label,old_label,classifier,split_text
0,0.0,CutDebt, 这样的话没问题
0,0.0,CutDebt,10分钟内发截图给你
0,0.0,CutDebt,12点之前处理进去就行
0,0.0,CutDebt,15分钟到账
0,0.0,CutDebt,15号就能还款
0,0.0,CutDebt,25号处理
0,0.0,CutDebt,2天内可以
0,0.0,CutDebt,2小时之内处理
0,0.0,CutDebt,2月28还
0,0.0,CutDebt,3天之内一定处理
0,0.0,CutDebt,5分钟就能处理好
0,0.0,CutDebt,99天就还
0,0.0,CutDebt,OK
0,0.0,CutDebt,ok
0,0.0,CutDebt,oK
0,0.0,CutDebt,OKOK
0,0.0,CutDebt,yes
0,0.0,CutDebt,阿拉小得了，肯定还上
0,0.0,CutDebt,阿拉小得了，没问题
0,0.0,CutDebt,阿拉小得了，明天搞定
0,0.0,CutDebt,阿拉小得了，明天还
0,0.0,CutDebt,哎。明天处理
0,0.0,CutDebt,半小时就还
0,0.0,CutDebt,棒棒哒，明天还
0,0.0,CutDebt,保证处理
0,0.0,CutDebt,保证还款
0,0.0,CutDebt,保证还上
0,0.0,CutDebt,保证会处理
0,0.0,CutDebt,保证没问题
0,0.0,CutDebt,必须的
0,0.0,CutDebt,必须的，你放心吧
0,0.0,CutDebt,必须行
0,0.0,CutDebt,不成问题了，要得要得。
0,0.0,CutDebt,不等明天了，现在就可以了。
0,0.0,CutDebt,不好意思现在处理
0,0.0,CutDebt,不好意思现在就处理
0,0.0,CutDebt,不用到那天我就联系你还款
0,0.0,CutDebt,大大后天还
0,0.0,CutDebt,大后天处理
0,0.0,CutDebt,大后天还
0,0.0,CutDebt,待会处理
0,0.0,CutDebt,待会处理，
0,0.0,CutDebt,待会发截图给你
0,0.0,CutDebt,待会就去处理
0,0.0,CutDebt,当然可以
0,0.0,CutDebt,到期就还
0,0.0,CutDebt,到时候借也还上
0,0.0,CutDebt,到时候联系一定还
0,0.0,CutDebt,到时候马上还
0,0.0,CutDebt,到时候我肯定还进去
0,0.0,CutDebt,到时候我自己还进去
0,0.0,CutDebt,到时候一定处理
0,0.0,CutDebt,得行。
0,0.0,CutDebt,等等，我下班去存
0,0.0,CutDebt,等会就好
0,0.0,CutDebt,等会就去处理
0,0.0,CutDebt,等会就让家人帮我还
0,0.0,CutDebt,等会让朋友去还
0,0.0,CutDebt,等会我就处理
0,0.0,CutDebt,等下就还
0,0.0,CutDebt,等下我就还进去
0,0.0,CutDebt,等一下处理
0,0.0,CutDebt,等一下就还
0,0.0,CutDebt,都行
0,0.0,CutDebt,都可以
0,0.0,CutDebt,对于这么无理的要求，我也只能勉强接受了
0,0.0,CutDebt,恩
0,0.0,CutDebt,嗯，好
0,0.0,CutDebt,嗯，好的
0,0.0,CutDebt,嗯，嫩真好
0,0.0,CutDebt,嗯，早该这样我就还了
0,0.0,CutDebt,嗯嗯，好的
0,0.0,CutDebt,嗯嗯这个金额可以的
0,0.0,CutDebt,嗯那我马上还
0,0.0,CutDebt,放宽心，没问题的。
0,0.0,CutDebt,放心
0,0.0,CutDebt,放心，绝对没问题
0,0.0,CutDebt,放心，肯定处理
0,0.0,CutDebt,放心，我会还的
0,0.0,CutDebt,放心，一定处理
0,0.0,CutDebt,放心吧，不会跑了的
0,0.0,CutDebt,放心吧，能够处理了
0,0.0,CutDebt,放心吧，相信我
0,0.0,CutDebt,放心吧我筹好了
0,0.0,CutDebt,放心会还
0,0.0,CutDebt,放心肯定还上
0,0.0,CutDebt,非常感谢，我马上就可以还
0,0.0,CutDebt,非常好
0,0.0,CutDebt,感谢，我马上处理
0,0.0,CutDebt,过半小时你扣款
0,0.0,CutDebt,还还
0,0.0,CutDebt,还可以这样子啊，没问题
0,0.0,CutDebt,行
0,0.0,CutDebt,行，拜托你了
0,0.0,CutDebt,行，行，行
0,0.0,CutDebt,行，好的，你放心
0,0.0,CutDebt,行，好的，你放一万个心
0,0.0,CutDebt,行，你放一万个心
0,0.0,CutDebt,行，我马上打钱
0,0.0,CutDebt,行，我明天处理
0,0.0,CutDebt,行，我去周转一下资金处理！
0,0.0,CutDebt,行，我现在上APP等我几分钟
0,0.0,CutDebt,行啊
0,0.0,CutDebt,行啊，我肯定还进去的
0,0.0,CutDebt,行吧就这样吧
0,0.0,CutDebt,行的
0,0.0,CutDebt,行的，可以
0,0.0,CutDebt,行嘛。
0,0.0,CutDebt,行没问题
0,0.0,CutDebt,行呢，我朋友说今晚借给我滴
0,0.0,CutDebt,行你放心
0,0.0,CutDebt,行我现在处理
0,0.0,CutDebt,行我现在就处理
0,0.0,CutDebt,行谢谢
0,0.0,CutDebt,行呀
0,0.0,CutDebt,好
0,0.0,CutDebt,好，好
0,0.0,CutDebt,好，那我给你们转过来
0,0.0,CutDebt,好，我今天就把钱还了
0,0.0,CutDebt,好，这样子不错哦
0,0.0,CutDebt,好啊
0,0.0,CutDebt,好的
0,0.0,CutDebt,好的 明天肯定处理了
0,0.0,CutDebt,好的，
0,0.0,CutDebt,好的，棒极了
0,0.0,CutDebt,好的，放心
0,0.0,CutDebt,好的，好的，好的
0,0.0,CutDebt,好的，马上处理！
0,0.0,CutDebt,好的，没问题
0,0.0,CutDebt,好的，那就没得问题老
0,0.0,CutDebt,好的，那就没得问题老，我待会就去汇款
0,0.0,CutDebt,好的，那就没得问题了，我待会就去汇款
0,0.0,CutDebt,好的，那就没得问题了，我待会就去汇钱
0,0.0,CutDebt,好的，我马上处理
0,0.0,CutDebt,好的，我马上找家里借钱
0,0.0,CutDebt,好的，我明天就把钱还回去
0,0.0,CutDebt,好的，我一个小时以后就处理
0,0.0,CutDebt,好的，谢谢
0,0.0,CutDebt,好的.我马上处理
0,0.0,CutDebt,好的好的
0,0.0,CutDebt,好的好的，谢谢啊，一定还上
0,0.0,CutDebt,好的可以
0,0.0,CutDebt,好的么问题
0,0.0,CutDebt,好的呢
0,0.0,CutDebt,好的我会按照这个还钱的
0,0.0,CutDebt,好的我马上app处理
0,0.0,CutDebt,好的我去银行存钱
0,0.0,CutDebt,好的谢谢
0,0.0,CutDebt,好的谢谢提醒
0,0.0,CutDebt,好的呀
0,0.0,CutDebt,好的这个金额我还能接受
0,0.0,CutDebt,好好
0,0.0,CutDebt,好好好要得
0,0.0,CutDebt,好好好要得，没意思
0,0.0,CutDebt,好好好要得哈
0,0.0,CutDebt,好好好要得哈哈哈
0,0.0,CutDebt,好好好要得者
0,0.0,CutDebt,好就这样
0,0.0,CutDebt,好叻
0,0.0,CutDebt,好嘛
0,0.0,CutDebt,好嘛，好嘛。
0,0.0,CutDebt,好那我下午就处理
0,0.0,CutDebt,好我会在这之前还款的
0,0.0,CutDebt,很好的方案，我同意
0,0.0,CutDebt,很快处理
0,0.0,CutDebt,后的，谢谢，我还的起
0,0.0,CutDebt,后天处理
0,0.0,CutDebt,后天还
0,0.0,CutDebt,后天换
0,0.0,CutDebt,后天就还，你急啥
0,0.0,CutDebt,后天就可以
0,0.0,CutDebt,后天三点之前一定还
0,0.0,CutDebt,会处理好的
0,0.0,CutDebt,会得，会得。
0,0.0,CutDebt,家人处理
0,0.0,CutDebt,减免到这里，就可以了，
0,0.0,CutDebt,减免下个月处理
0,0.0,CutDebt,借钱还
0,0.0,CutDebt,今天保证还上
1,0.0,CutDebt,今天不行，明天吧
0,0.0,CutDebt,今天可以
0,0.0,CutDebt,今天肯定换换
0,0.0,CutDebt,今天没有问题
0,0.0,CutDebt,今天能
0,0.0,CutDebt,今天晚上处理
0,0.0,CutDebt,今天我凑凑肯定没问题
0,0.0,CutDebt,今天下午钱到一定还
0,0.0,CutDebt,今天在两点钟之前还可以。
0,0.0,CutDebt,就对没问题
0,0.0,CutDebt,就这么办
0,0.0,CutDebt,就这么说了
0,0.0,CutDebt,绝对还
0,0.0,CutDebt,绝对可以
0,0.0,CutDebt,绝对没问题
0,0.0,CutDebt,绝对没问题；马上处理
0,0.0,CutDebt,看下APP处理
0,0.0,CutDebt,可以
0,0.0,CutDebt,可以，但是要等到下个月
0,0.0,CutDebt,可以，就这样吧
0,0.0,CutDebt,可以，绝对没问题
0,0.0,CutDebt,可以，可以。
0,0.0,CutDebt,可以，肯定办到
0,0.0,CutDebt,可以，肯定没问题
0,0.0,CutDebt,可以，马上就还
0,0.0,CutDebt,可以，没问题
0,0.0,CutDebt,可以，你到时候直接查账单
0,0.0,CutDebt,可以，你太好了
0,0.0,CutDebt,可以，太好了，那就这样说定啦
0,0.0,CutDebt,可以，我会行办法的
0,0.0,CutDebt,可以，我马上换
0,0.0,CutDebt,可以，我马上就还
0,0.0,CutDebt,可以，我同意
0,0.0,CutDebt,可以，我在两天以内处理
0,0.0,CutDebt,可以，下午就能还
0,0.0,CutDebt,可以，谢谢侬
0,0.0,CutDebt,可以。
0,0.0,CutDebt,可以；我同意/这样我就能还得起了；谢谢
0,0.0,CutDebt,可以2天时间啊，绝对没有问题
0,0.0,CutDebt,可以阿
0,0.0,CutDebt,可以啊
0,0.0,CutDebt,可以啊，没有问题
0,0.0,CutDebt,可以吧
0,0.0,CutDebt,可以的
0,0.0,CutDebt,可以的，绝对没问题
