label,split_text
0,嗯，我认识
0,他不在家
0,嗯我认识
0,认识
2,信号不好
0,嗯认识有什么事么？
0,嗯，认识
1,我不认识啊！
1,不认识
0,见过几次，不熟
0,他躲起来了
0,我是他姐姐
2,找他有事么
2,信号不好
0,大学同学，很久不联系了。
0,嗯，有事吗
0,我才用的号码
0,不熟悉
0,是朋友的朋友
0,听说他坐牢了
0,他正在开车，待会回复你
0,找他什么事
2,信号不好
0,以前同事，联系不上。
0,嗯，你是谁
0,他在
0,没交集
0,很久不联系了
0,听说他去世了
0,断绝关系了
0,他不在家
2,信号不好
0,嗯，认识。你们自己找他去啊？
0,找他干嘛
0,我是她朋友
2,没联系
0,早就联系了，不熟
0,好像消失了找不到了
0,已经很久没联系了
0,他去上班了
2,信号不好
0,认识啊干嘛跟你说！你谁啊？
0,他在忙，等会叫他回电给你
0,有事和我说
1,不直到
0,他在上班吧，我也不太清楚
0,认识啊怎么了
0,他坐牢去了
0,他去吃饭了
2,信号不好
0,认识他还欠我钱呢！联系不上。
2,这个不方便回答
2,干嘛？
0,我待你去找
0,认识不熟，别找我，挂机
0,他出去了一会回来
0,去外地了，换号码了
0,他去上街了
2,信号不好
0,找不到人了
2,我又不知道你是谁，告诉你干嘛
0,不要要找我找他
2,你是老残
0,喝酒认识的，没联系
0,一个村子的
0,很久没来往，被拉黑了
0,他去买烟了
2,信号不好
0,联系方式都拉黑了
2,你是什么意思
2,打我电话干嘛？
2,我认识你吗
0,朋友的同学，只见过一次
0,以前同事
0,已经失踪了
0,他在睡觉
2,信号不好
0,我会转告的
2,我知道你是干嘛的？凭什么告诉你
0,你打他电话
0,你给我发红包
0,这个人啊不熟
0,以前同学
0,出事情被抓起来了
0,他还没回来
2,信号不好
0,我一会让他回复你们
1,不认识
2,我在忙
2,请以后不要联系我
1,不认识
1,不认识
1,不认识
1,不认识
1,不认识
1,不认识，挂机
1,不认识
1,不认识啊？
1,认识
1,没听说过
1,不知道
1,没听过
1,不知道
1,你打错了
1,没听过。
1,他是谁呀
2,干嘛？
0,好像
1,我怎么可能知道
1,他是谁啊
1,名字太难听了
1,你打错了
1,你打错了
1,打错了不知道。
1,你打错了
2,打我电话干嘛？
0,有过联系
1,他谁啊，你打我电话
1,没听过
1,发错了吧
1,这个人是谁啊
1,你打错了
1,他是干嘛的？不认识
1,没听过这名字
1,怎么了？
0,但是现在不联系
1,搞错了吧，挂机
2,跟我有关系吗
1,怎么会认识他
1,不认识
1,你打错了
1,你说谁？？他干嘛的？？
1,好像不认识
2,不要找我
0,他是老赖
1,不认识，挂了，我很忙
1,打错了
0,没有必要去联系
1,你找别人问问
1,你打错了
1,你们找错人了  我不是
1,不熟悉
1,不知道
0,他欠我钱
1,别打电话烦我，不认识
2,你是谁
2,发给我也没用
2,你有病吧
1,你打错了
1,号码我刚换的不认识
1,一点印象没有
2,你找他
0,你也帮帮找找他
1,没听过这名字，
2,干嘛的
2,下次不要再打了
2,别乱打电话
1,你打错了
1,别给我打电话了  我不认识他
2,有毛病吧
2,我是谁告诉你干嘛
0,算了吧 我联系不上
1,真不知道这个人
2,有病
2,太烦人
1,我号码刚办理的
1,你打错了
1,你们说的是谁啊  没听过
2,神精
2,你很烦
2,求你们不要打我电话
1,我怎么可能认识
1,不知道ta
1,这个名字很恶心
0,这是我家里人的号码给我用的
1,你打错了
1,不认识  挂机
1,没听过
1,我知道了
1,上夜班了
1,不清楚耶
2,我需要认识他吗
1,不认识
2,某某是你朋友吗
1,你打错了
2,你说什么？听不到？
2,听不清楚
2,哦
2,不认识
2,信号不好，你说什么
2,你谁呀
2,信号不好
2,某某是你家人吗
1,你打错了
2,我在忙一会说。
2,你电话信号不好
1,不认识
0,好像认识
2,不需要挂机
2,有什么事吗
2,不方便接听
2,某某跟你在一起吗
1,你打错了
2,在开车等下说。
2,声音太小了
2,怎么每次都找我？
2,有过联系
2,打电话什么事挂机
2,你哪里啊
2,风太大
2,某某还有某某地方上班吗
1,你打错了
2,接了不说话
2,我忙了
2,下次不要打我电话
2,你大点声音
2,我很忙，挂机
2,他怎么了
2,在开车，不方便
2,某某还在教书吗
2,你打错了
2,晚点回复你
2,想想再回复你
2,什么事情说
2,你听不我说话挂了
2,我在开会，等会再说
0,找他干嘛
2,没听说过
2,某某跟你一个村的吗
1,你打错了
1,我帮朋友接的电话不知道你说的谁
1,忘记这个人了不熟悉
2,给我看看吧
2,没事挂了
2,现在不方便挂了
2,有事吗
2,听到名字很反感
2,某某跟你说亲戚吧
1,你打错了
2,等下打  太吵了
2,不知道
0,我不一定能联系上
2,不要骚扰我
2,无聊不啊挂机
2,有病啊
0,已经失联了
2,某某是某某的哥哥吗
1,你打错了
2,接了不说话  扔一边去
2,烦人
2,怎么打我电话？
2,傻逼
2,别打我电话烦人
2,在忙着呢
0,断绝关系了
2,某某是某某的家人吗
1,你打错了
2,你说什么听不到啊
2,忙了
2,什么都不知道
2,傻X
2,有病啊，不知道
2,等会说
2,再打拉黑了
2,某某离婚了吗
1,你打错了
2,你说什么听不懂你讲啥
2,风太大
2,找他
2,滚吧
